항목명1,일본엔/달러,달러/엔
2019-05-07,110.755,0.009028938
2019-05-08,110.245,0.009070706
2019-05-09,110.055,0.009086366
2019-05-10,109.745,0.009112032
2019-05-11,,
2019-05-12,,
2019-05-13,109.765,0.009110372
2019-05-14,109.235,0.009154575
2019-05-15,109.645,0.009120343
2019-05-16,109.525,0.009130336
2019-05-17,109.855,0.009102908
2019-05-18,,
2019-05-19,,
2019-05-20,110.065,0.00908554
2019-05-21,110.055,0.009086366
2019-05-22,110.565,0.009044453
2019-05-23,110.275,0.009068238
2019-05-24,109.545,0.009128669
2019-05-25,,
2019-05-26,,
2019-05-27,109.375,0.009142857
2019-05-28,109.54,0.009129085
2019-05-29,109.365,0.009143693
2019-05-30,109.6,0.009124088
2019-05-31,109.595,0.009124504
2019-06-01,,
2019-06-02,,
2019-06-03,108.255,0.009237449
2019-06-04,107.975,0.009261403
2019-06-05,108.215,0.009240863
2019-06-06,,
2019-06-07,108.45,0.009220839
2019-06-08,,
2019-06-09,,
2019-06-10,108.455,0.009220414
2019-06-11,108.415,0.009223816
2019-06-12,108.545,0.009212769
2019-06-13,108.475,0.009218714
2019-06-14,108.345,0.009229775
2019-06-15,,
2019-06-16,,
2019-06-17,108.545,0.009212769
2019-06-18,108.555,0.00921192
2019-06-19,108.505,0.009216165
2019-06-20,108.065,0.00925369
2019-06-21,107.335,0.009316626
2019-06-22,,
2019-06-23,,
2019-06-24,107.375,0.009313155
2019-06-25,107.315,0.009318362
2019-06-26,107.18,0.009330099
2019-06-27,107.74,0.009281604
2019-06-28,107.775,0.00927859
2019-06-29,,
2019-06-30,,
2019-07-01,108.405,0.009224667
2019-07-02,108.305,0.009233184
2019-07-03,107.855,0.009271707
2019-07-04,107.785,0.009277729
2019-07-05,107.8,0.009276438
2019-07-06,,
2019-07-07,,
2019-07-08,108.515,0.009215316
2019-07-09,108.755,0.00919498
2019-07-10,108.895,0.009183158
2019-07-11,108.345,0.009229775
2019-07-12,108.485,0.009217864
2019-07-13,,
2019-07-14,,
2019-07-15,107.895,0.00926827
2019-07-16,107.845,0.009272567
2019-07-17,108.255,0.009237449
2019-07-18,107.965,0.009262261
2019-07-19,107.445,0.009307087
2019-07-20,,
2019-07-21,,
2019-07-22,107.785,0.009277729
2019-07-23,107.905,0.009267411
2019-07-24,108.205,0.009241717
2019-07-25,108.185,0.009243426
2019-07-26,108.665,0.009202595
2019-07-27,,
2019-07-28,,
2019-07-29,108.635,0.009205136
2019-07-30,108.845,0.009187377
2019-07-31,108.595,0.009208527
2019-08-01,108.785,0.009192444
2019-08-02,107.455,0.009306221
2019-08-03,,
2019-08-04,,
2019-08-05,106.545,0.009385706
2019-08-06,105.665,0.009463872
2019-08-07,106.365,0.009401589
2019-08-08,106.215,0.009414866
2019-08-09,105.815,0.009450456
2019-08-10,,
2019-08-11,,
2019-08-12,105.555,0.009473734
2019-08-13,105.255,0.009500736
2019-08-14,106.655,0.009376026
2019-08-15,,
2019-08-16,106.145,0.009421075
2019-08-17,,
2019-08-18,,
2019-08-19,106.46,0.009393199
2019-08-20,106.605,0.009380423
2019-08-21,106.26,0.009410879
2019-08-22,106.605,0.009380423
2019-08-23,106.465,0.009392758
2019-08-24,,
2019-08-25,,
2019-08-26,104.945,0.009528801
2019-08-27,106.105,0.009424627
2019-08-28,105.775,0.00945403
2019-08-29,106.045,0.009429959
2019-08-30,106.535,0.009386587
2019-08-31,,
2019-09-01,,
2019-09-02,106.145,0.009421075
2019-09-03,106.195,0.009416639
2019-09-04,105.97,0.009436633
2019-09-05,106.35,0.009402915
2019-09-06,107.015,0.009344484
2019-09-07,,
2019-09-08,,
2019-09-09,106.915,0.009353225
2019-09-10,107.23,0.009325748
2019-09-11,107.515,0.009301028
2019-09-12,,
2019-09-13,,
2019-09-14,,
2019-09-15,,
2019-09-16,107.805,0.009276008
2019-09-17,108.115,0.00924941
2019-09-18,108.11,0.009249838
2019-09-19,108.41,0.009224241
2019-09-20,108.035,0.00925626
2019-09-21,,
2019-09-22,,
2019-09-23,107.65,0.009289364
2019-09-24,107.545,0.009298433
2019-09-25,107.125,0.009334889
2019-09-26,107.73,0.009282465
2019-09-27,107.82,0.009274717
2019-09-28,,
2019-09-29,,
2019-09-30,107.895,0.00926827
2019-10-01,108.065,0.00925369
2019-10-02,107.735,0.009282035
2019-10-03,,
2019-10-04,106.865,0.009357601
2019-10-05,,
2019-10-06,,
2019-10-07,106.825,0.009361105
2019-10-08,107.26,0.00932314
2019-10-09,,
2019-10-10,107.095,0.009337504
2019-10-11,107.905,0.009267411
2019-10-12,,
2019-10-13,,
2019-10-14,108.5,0.00921659
2019-10-15,108.385,0.009226369
2019-10-16,108.84,0.009187799
2019-10-17,108.725,0.009197517
2019-10-18,108.565,0.009211072
2019-10-19,,
2019-10-20,,
2019-10-21,108.36,0.009228498
2019-10-22,108.6,0.009208103
2019-10-23,108.495,0.009217015
2019-10-24,108.665,0.009202595
2019-10-25,108.625,0.009205984
2019-10-26,,
2019-10-27,,
2019-10-28,108.695,0.009200055
2019-10-29,108.97,0.009176838
2019-10-30,108.865,0.009185689
2019-10-31,108.785,0.009192444
2019-11-01,108.015,0.009257973
2019-11-02,,
2019-11-03,,
2019-11-04,108.225,0.009240009
2019-11-05,108.6,0.009208103
2019-11-06,109.165,0.009160445
2019-11-07,108.94,0.009179365
2019-11-08,109.275,0.009151224
2019-11-09,,
2019-11-10,,
2019-11-11,109.225,0.009155413
2019-11-12,109.055,0.009169685
2019-11-13,108.975,0.009176417
2019-11-14,108.775,0.009193289
2019-11-15,108.395,0.009225518
2019-11-16,,
2019-11-17,,
2019-11-18,108.735,0.009196671
2019-11-19,108.685,0.009200902
2019-11-20,108.425,0.009222965
2019-11-21,108.49,0.009217439
2019-11-22,108.59,0.009208951
2019-11-23,,
2019-11-24,,
2019-11-25,108.705,0.009199209
2019-11-26,108.935,0.009179786
2019-11-27,109.065,0.009168844
2019-11-28,109.365,0.009143693
2019-11-29,109.51,0.009131586
2019-11-30,,
2019-12-01,,
2019-12-02,109.515,0.009131169
2019-12-03,109.025,0.009172208
2019-12-04,108.645,0.009204289
2019-12-05,108.855,0.009186533
2019-12-06,108.745,0.009195825
2019-12-07,,
2019-12-08,,
2019-12-09,108.6,0.009208103
2019-12-10,108.575,0.009210223
2019-12-11,108.785,0.009192444
2019-12-12,108.545,0.009212769
2019-12-13,109.525,0.009130336
2019-12-14,,
2019-12-15,,
2019-12-16,109.355,0.009144529
2019-12-17,109.6,0.009124088
2019-12-18,109.515,0.009131169
2019-12-19,109.565,0.009127002
2019-12-20,109.365,0.009143693
2019-12-21,,
2019-12-22,,
2019-12-23,109.475,0.009134506
2019-12-24,109.4,0.009140768
2019-12-25,,
2019-12-26,109.395,0.009141186
2019-12-27,109.555,0.009127835
2019-12-28,,
2019-12-29,,
2019-12-30,109.445,0.009137009
2019-12-31,108.87,0.009185267
2020-01-01,,
2020-01-02,108.645,0.009204289
2020-01-03,108.575,0.009210223
2020-01-04,,
2020-01-05,,
2020-01-06,107.815,0.009275147
2020-01-07,108.395,0.009225518
2020-01-08,108.405,0.009224667
2020-01-09,109.105,0.009165483
2020-01-10,109.475,0.009134506
2020-01-11,,
2020-01-12,,
2020-01-13,109.545,0.009128669
2020-01-14,109.925,0.009097112
2020-01-15,109.985,0.009092149
2020-01-16,109.905,0.009098767
2020-01-17,110.195,0.009074822
2020-01-18,,
2020-01-19,,
2020-01-20,110.17,0.009076881
2020-01-21,110.175,0.009076469
2020-01-22,109.88,0.009100837
2020-01-23,109.825,0.009105395
2020-01-24,,
2020-01-25,,
2020-01-26,,
2020-01-27,,
2020-01-28,108.945,0.009178944
2020-01-29,109.125,0.009163803
2020-01-30,109.045,0.009170526
2020-01-31,108.91,0.009181893
2020-02-01,,
2020-02-02,,
2020-02-03,108.355,0.009228923
2020-02-04,108.605,0.009207679
2020-02-05,109.485,0.009133671
2020-02-06,109.815,0.009106224
2020-02-07,109.995,0.009091322
2020-02-08,,
2020-02-09,,
2020-02-10,109.765,0.009110372
2020-02-11,109.755,0.009111202
2020-02-12,109.8,0.009107468
2020-02-13,110.07,0.009085128
2020-02-14,109.805,0.009107053
2020-02-15,,
2020-02-16,,
2020-02-17,109.825,0.009105395
2020-02-18,109.815,0.009106224
2020-02-19,109.88,0.009100837
2020-02-20,111.27,0.008987148
2020-02-21,112.065,0.008923393
2020-02-22,,
2020-02-23,,
2020-02-24,111.445,0.008973036
2020-02-25,110.775,0.009027308
2020-02-26,110.22,0.009072764
2020-02-27,110.425,0.00905592
2020-02-28,109.545,0.009128669
2020-02-29,,
2020-03-01,,
2020-03-02,107.525,0.009300163
2020-03-03,108.285,0.009234889
2020-03-04,106.895,0.009354975
2020-03-05,107.535,0.009299298
2020-03-06,106.105,0.009424627
2020-03-07,,
2020-03-08,,
2020-03-09,104.055,0.009610302
2020-03-10,102.445,0.009761335
2020-03-11,105.105,0.009514295
2020-03-12,104.745,0.009546995
2020-03-13,104.895,0.009533343
2020-03-14,,
2020-03-15,,
2020-03-16,106.335,0.009404241
2020-03-17,106.215,0.009414866
2020-03-18,107.305,0.00931923
2020-03-19,108.105,0.009250266
2020-03-20,110.865,0.009019979
2020-03-21,,
2020-03-22,,
2020-03-23,110.935,0.009014288
2020-03-24,111.03,0.009006575
2020-03-25,111.265,0.008987552
2020-03-26,110.97,0.009011445
2020-03-27,109.285,0.009150387
2020-03-28,,
2020-03-29,,
2020-03-30,107.735,0.009282035
2020-03-31,108.115,0.00924941
2020-04-01,107.685,0.009286344
2020-04-02,107.24,0.009324879
2020-04-03,108.16,0.009245562
2020-04-04,,
2020-04-05,,
2020-04-06,108.555,0.00921192
2020-04-07,109.2,0.009157509
2020-04-08,108.705,0.009199209
2020-04-09,108.905,0.009182315
2020-04-10,108.53,0.009214042
2020-04-11,,
2020-04-12,,
2020-04-13,108.375,0.00922722
2020-04-14,107.69,0.009285913
2020-04-15,,
2020-04-16,107.495,0.009302758
2020-04-17,108.01,0.009258402
2020-04-18,,
2020-04-19,,
2020-04-20,107.595,0.009294112
2020-04-21,107.745,0.009281173
2020-04-22,107.73,0.009282465
2020-04-23,107.765,0.009279451
2020-04-24,107.595,0.009294112
2020-04-25,,
2020-04-26,,
2020-04-27,107.435,0.009307954
2020-04-28,107.245,0.009324444
2020-04-29,106.805,0.009362858
2020-04-30,,
2020-05-01,,
2020-05-02,,
2020-05-03,,
2020-05-04,106.825,0.009361105
2020-05-05,,
2020-05-06,106.475,0.009391876
2020-05-07,106.08,0.009426848
2020-05-08,106.295,0.00940778
2020-05-09,,
2020-05-10,,
2020-05-11,106.845,0.009359352
2020-05-12,107.655,0.009288932
2020-05-13,107.215,0.009327053
2020-05-14,107.045,0.009341866
2020-05-15,107.265,0.009322705
2020-05-16,,
2020-05-17,,
2020-05-18,107.255,0.009323575
2020-05-19,107.35,0.009315324
2020-05-20,107.845,0.009272567
2020-05-21,107.585,0.009294976
2020-05-22,107.59,0.009294544
2020-05-23,,
2020-05-24,,
2020-05-25,107.675,0.009287207
2020-05-26,107.735,0.009282035
2020-05-27,107.515,0.009301028
2020-05-28,107.755,0.009280312
2020-05-29,107.715,0.009283758
2020-05-30,,
2020-05-31,,
2020-06-01,107.7,0.009285051
2020-06-02,107.545,0.009298433
2020-06-03,108.675,0.009201748
2020-06-04,108.99,0.009175154
2020-06-05,109.195,0.009157928
2020-06-06,,
2020-06-07,,
2020-06-08,109.655,0.009119511
2020-06-09,108.435,0.009222115
2020-06-10,107.775,0.00927859
2020-06-11,106.91,0.009353662
2020-06-12,106.795,0.009363734
2020-06-13,,
2020-06-14,,
2020-06-15,107.385,0.009312288
2020-06-16,107.41,0.00931012
2020-06-17,107.375,0.009313155
2020-06-18,106.98,0.009347542
2020-06-19,106.975,0.009347978
2020-06-20,,
2020-06-21,,
2020-06-22,106.825,0.009361105
2020-06-23,106.925,0.00935235
2020-06-24,106.445,0.009394523
2020-06-25,107.065,0.00934012
2020-06-26,107.165,0.009331405
2020-06-27,,
2020-06-28,,
2020-06-29,107.185,0.009329664
2020-06-30,107.585,0.009294976
2020-07-01,107.965,0.009262261
2020-07-02,107.44,0.00930752
2020-07-03,107.535,0.009299298
2020-07-04,,
2020-07-05,,
2020-07-06,107.57,0.009296272
2020-07-07,107.35,0.009315324
2020-07-08,107.575,0.00929584
2020-07-09,107.285,0.009320968
2020-07-10,107.22,0.009326618
2020-07-11,,
2020-07-12,,
2020-07-13,106.875,0.009356725
2020-07-14,107.295,0.009320099
2020-07-15,107.28,0.009321402
2020-07-16,106.895,0.009354975
2020-07-17,107.325,0.009317494
2020-07-18,,
2020-07-19,,
2020-07-20,107.03,0.009343175
2020-07-21,107.255,0.009323575
2020-07-22,106.835,0.009360228
2020-07-23,107.175,0.009330534
2020-07-24,106.835,0.009360228
2020-07-25,,
2020-07-26,,
2020-07-27,106.025,0.009431738
2020-07-28,105.345,0.009492619
2020-07-29,105.105,0.009514295
2020-07-30,104.99,0.009524717
2020-07-31,104.755,0.009546084
2020-08-01,,
2020-08-02,,
2020-08-03,105.795,0.009452243
2020-08-04,106.025,0.009431738
2020-08-05,105.765,0.009454924
2020-08-06,105.605,0.009469249
2020-08-07,105.51,0.009477775
2020-08-08,,
2020-08-09,,
2020-08-10,105.895,0.009443316
2020-08-11,105.965,0.009437078
2020-08-12,106.495,0.009390112
2020-08-13,106.865,0.009357601
2020-08-14,106.97,0.009348415
2020-08-15,,
2020-08-16,,
2020-08-17,,
2020-08-18,106.025,0.009431738
2020-08-19,105.395,0.009488116
2020-08-20,106.025,0.009431738
2020-08-21,105.74,0.009457159
2020-08-22,,
2020-08-23,,
2020-08-24,105.885,0.009444208
2020-08-25,105.97,0.009436633
2020-08-26,106.375,0.009400705
2020-08-27,105.9,0.009442871
2020-08-28,106.57,0.009383504
2020-08-29,,
2020-08-30,,
2020-08-31,105.53,0.009475978
2020-09-01,105.905,0.009442425
2020-09-02,105.92,0.009441088
2020-09-03,106.225,0.00941398
2020-09-04,106.095,0.009425515
2020-09-05,,
2020-09-06,,
2020-09-07,106.275,0.009409551
2020-09-08,106.305,0.009406895
2020-09-09,106.015,0.009432627
2020-09-10,106.195,0.009416639
2020-09-11,106.155,0.009420187
2020-09-12,,
2020-09-13,,
2020-09-14,106.12,0.009423294
2020-09-15,105.735,0.009457606
2020-09-16,105.395,0.009488116
2020-09-17,105.005,0.009523356
2020-09-18,104.715,0.00954973
2020-09-19,,
2020-09-20,,
2020-09-21,104.505,0.00956892
2020-09-22,104.715,0.00954973
2020-09-23,104.97,0.009526531
2020-09-24,105.385,0.009489016
2020-09-25,105.415,0.009486316
2020-09-26,,
2020-09-27,,
2020-09-28,105.585,0.009471042
2020-09-29,105.525,0.009476427
2020-09-30,,
2020-10-01,,
2020-10-02,,
2020-10-03,,
2020-10-04,,
2020-10-05,105.505,0.009478224
