년/월/일,총수익지수,순가격지수,제로재투자지수,콜재투자지수,시장가격지수
2019-12-10,187.02,109.71,181.32,184.51,111.5
2019-12-11,186.99,109.69,181.29,184.48,111.48
2019-12-12,186.95,109.66,181.26,184.45,111.44
2019-12-13,186.73,109.51,181.07,184.26,111.31
2019-12-14,186.74,109.51,181.07,184.27,111.31
2019-12-15,186.75,109.51,181.08,184.27,111.32
2019-12-16,187.16,109.75,181.44,184.64,111.56
2019-12-17,187.13,109.73,181.41,184.61,111.54
2019-12-18,187.04,109.66,181.33,184.53,111.48
2019-12-19,186.6,109.4,180.96,184.16,111.21
2019-12-20,186.54,109.35,180.91,184.1,111.17
2019-12-21,186.55,109.35,180.91,184.11,111.17
2019-12-22,186.55,109.35,180.92,184.12,111.18
2019-12-23,186.7,109.43,181.05,184.25,111.26
2019-12-24,186.81,109.49,181.14,184.34,111.32
2019-12-25,186.82,109.48,181.14,184.35,111.33
2019-12-26,186.73,109.42,181.07,184.27,111.27
2019-12-27,186.34,109.18,180.74,183.94,111.03
2019-12-28,186.35,109.18,180.74,183.94,111.04
2019-12-29,186.36,109.18,180.75,183.95,111.04
2019-12-30,186.4,109.2,180.79,183.99,111.06
2019-12-31,186.41,109.2,180.79,184,111.05
2020-01-01,186.41,109.19,180.8,184,111.04
2020-01-02,186.82,109.43,181.14,184.35,111.28
2020-01-03,187.41,109.77,181.64,184.86,111.63
2020-01-04,187.42,109.77,181.65,184.87,111.64
2020-01-05,187.42,109.77,181.66,184.87,111.64
2020-01-06,187.47,109.79,181.7,184.92,111.66
2020-01-07,186.9,109.44,181.21,184.42,111.32
2020-01-08,186.94,109.46,181.24,184.46,111.34
2020-01-09,186.56,109.22,180.92,184.14,111.12
2020-01-10,186.34,109.08,180.74,183.95,110.98
2020-01-11,186.35,109.08,180.74,183.96,110.99
2020-01-12,186.36,109.08,180.75,183.96,111
2020-01-13,186.29,109.04,180.7,183.91,110.95
2020-01-14,186.42,109.11,180.81,184.02,111.02
2020-01-15,186.51,109.15,180.88,184.1,111.07
2020-01-16,186.58,109.19,180.94,184.16,111.11
2020-01-17,186.24,108.98,180.65,183.87,110.9
2020-01-18,186.25,108.98,180.66,183.88,110.9
2020-01-19,186.26,108.97,180.67,183.89,110.91
2020-01-20,186,108.81,180.45,183.66,110.74
2020-01-21,186.5,109.1,180.87,184.1,111.04
2020-01-22,186.21,108.93,180.63,183.85,110.86
2020-01-23,186.35,109,180.75,183.97,110.94
2020-01-24,186.36,109,180.75,183.98,110.94
2020-01-25,186.37,109,180.76,183.99,110.95
2020-01-26,186.38,109,180.77,183.99,110.95
2020-01-27,186.39,108.99,180.78,184,110.95
2020-01-28,187.24,109.5,181.5,184.74,111.44
2020-01-29,187.5,109.65,181.73,184.96,111.59
2020-01-30,187.73,109.77,181.92,185.16,111.72
2020-01-31,187.66,109.72,181.86,185.1,111.67
2020-02-01,187.67,109.72,181.87,185.11,111.67
2020-02-02,187.68,109.72,181.87,185.12,111.68
2020-02-03,187.84,109.81,182.01,185.25,111.76
2020-02-04,187.2,109.42,181.46,184.71,111.37
2020-02-05,187.51,109.6,181.73,184.97,111.55
2020-02-06,187.46,109.56,181.69,184.93,111.51
2020-02-07,187.58,109.63,181.79,185.04,111.57
2020-02-08,187.59,109.63,181.8,185.05,111.57
2020-02-09,187.6,109.62,181.8,185.05,111.58
2020-02-10,187.61,109.62,181.82,185.07,111.58
2020-02-11,187.71,109.68,181.9,185.15,111.63
2020-02-12,187.62,109.61,181.82,185.07,111.57
2020-02-13,187.66,109.63,181.86,185.11,111.6
2020-02-14,187.19,109.35,181.46,184.71,111.31
2020-02-15,187.2,109.35,181.47,184.72,111.32
2020-02-16,187.21,109.34,181.47,184.73,111.32
2020-02-17,187.52,109.52,181.74,184.99,111.5
2020-02-18,188.05,109.83,182.19,185.45,111.82
2020-02-19,188.11,109.86,182.24,185.5,111.84
2020-02-20,188.33,109.98,182.43,185.7,111.97
2020-02-21,189.09,110.43,183.07,186.35,112.41
2020-02-22,189.1,110.42,183.08,186.35,112.42
2020-02-23,189.1,110.42,183.08,186.36,112.42
2020-02-24,189.47,110.63,183.4,186.67,112.63
2020-02-25,189.3,110.53,183.25,186.53,112.52
2020-02-26,189.56,110.67,183.47,186.75,112.67
2020-02-27,189.06,110.37,183.05,186.33,112.37
2020-02-28,190.16,111.01,183.98,187.27,113.01
2020-02-29,190.16,111.01,183.99,187.28,113.01
2020-03-01,190.17,111.01,183.99,187.28,113.01
2020-03-02,189.77,110.76,183.65,186.94,112.76
2020-03-03,189.7,110.71,183.59,186.88,112.71
2020-03-04,190.36,111.1,184.15,187.45,113.09
2020-03-05,190.06,110.91,183.9,187.19,112.91
2020-03-06,189.9,110.81,183.76,187.05,112.81
2020-03-07,189.91,110.81,183.77,187.06,112.81
2020-03-08,189.91,110.8,183.77,187.07,112.82
2020-03-09,191.03,111.46,184.72,188.03,113.47
2020-03-10,190.09,110.9,183.92,187.22,112.65
2020-03-11,190.02,110.85,183.87,187.16,112.59
2020-03-12,189.93,110.79,183.79,187.09,112.54
2020-03-13,187.98,109.63,182.14,185.42,111.38
2020-03-14,187.99,109.63,182.15,185.43,111.38
2020-03-15,188,109.62,182.15,185.43,111.39
2020-03-16,188.97,110.19,182.97,186.26,111.95
2020-03-17,189.78,110.67,183.66,186.96,112.43
2020-03-18,188.93,110.15,182.94,186.23,111.92
2020-03-19,187.36,109.22,181.61,184.89,110.99
2020-03-20,187.57,109.33,181.79,185.07,111.11
2020-03-21,187.58,109.33,181.79,185.07,111.11
2020-03-22,187.58,109.33,181.8,185.08,111.12
2020-03-23,186.62,108.75,180.98,184.25,110.53
2020-03-24,186.75,108.82,181.09,184.37,110.61
2020-03-25,187.35,109.17,181.6,184.88,110.96
2020-03-26,188.46,109.82,182.54,185.83,111.61
2020-03-27,188.2,109.66,182.32,185.61,111.45
2020-03-28,188.21,109.66,182.33,185.62,111.46
2020-03-29,188.21,109.66,182.33,185.62,111.46
2020-03-30,187.83,109.42,182.01,185.29,111.22
2020-03-31,187.97,109.5,182.13,185.42,111.3
2020-04-01,187.93,109.47,182.1,185.39,111.27
2020-04-02,188.21,109.63,182.33,185.63,111.42
2020-04-03,188.06,109.53,182.2,185.49,111.33
2020-04-04,188.06,109.53,182.21,185.5,111.33
2020-04-05,188.07,109.52,182.21,185.5,111.33
2020-04-06,188.14,109.56,182.27,185.57,111.36
2020-04-07,188.01,109.47,182.16,185.45,111.28
2020-04-08,188.61,109.82,182.67,185.97,111.63
2020-04-09,189.16,110.14,183.14,186.45,111.96
2020-04-10,189.24,110.18,183.2,186.51,112
2020-04-11,189.24,110.18,183.21,186.51,112
2020-04-12,189.25,110.17,183.21,186.52,112.01
2020-04-13,188.99,110.01,182.99,186.3,111.84
2020-04-14,189.02,110.03,183.02,186.33,111.86
2020-04-15,189.03,110.02,183.03,186.33,111.86
2020-04-16,189.24,110.14,183.2,186.51,111.98
2020-04-17,189.03,110.01,183.03,186.33,111.85
2020-04-18,189.04,110.01,183.03,186.34,111.86
2020-04-19,189.04,110,183.04,186.35,111.86
2020-04-20,189.09,110.03,183.08,186.39,111.88
2020-04-21,188.93,109.93,182.95,186.25,111.78
2020-04-22,188.35,109.58,182.45,185.76,111.43
2020-04-23,188.37,109.58,182.46,185.77,111.44
2020-04-24,188.49,109.65,182.57,185.88,111.51
2020-04-25,188.5,109.64,182.58,185.88,111.51
2020-04-26,188.51,109.64,182.58,185.89,111.51
2020-04-27,188.12,109.4,182.25,185.56,111.27
2020-04-28,188.21,109.45,182.33,185.63,111.31
2020-04-29,188.62,109.68,182.68,185.99,111.54
2020-04-30,188.62,109.68,182.68,185.99,111.53
2020-05-01,188.63,109.68,182.69,186,111.53
2020-05-02,188.64,109.68,182.69,186.01,111.55
2020-05-03,188.65,109.67,182.7,186.01,111.55
2020-05-04,188.82,109.77,182.84,186.16,111.64
2020-05-05,188.82,109.77,182.85,186.16,111.63
2020-05-06,188.7,109.69,182.75,186.06,111.55
2020-05-07,189.17,109.96,183.15,186.47,111.82
2020-05-08,189.65,110.23,183.55,186.88,112.1
2020-05-09,189.66,110.23,183.56,186.88,112.11
2020-05-10,189.66,110.23,183.56,186.89,112.11
2020-05-11,189.36,110.05,183.31,186.63,111.92
2020-05-12,189.74,110.26,183.63,186.96,112.14
2020-05-13,190.11,110.47,183.94,187.27,112.36
2020-05-14,190.22,110.53,184.04,187.37,112.42
2020-05-15,190.24,110.53,184.05,187.38,112.42
2020-05-16,190.24,110.53,184.06,187.39,112.42
2020-05-17,190.25,110.53,184.06,187.39,112.43
2020-05-18,190.08,110.42,183.92,187.25,112.32
2020-05-19,190.05,110.4,183.89,187.22,112.3
2020-05-20,190.31,110.54,184.11,187.45,112.45
2020-05-21,190.49,110.64,184.27,187.6,112.55
2020-05-22,190.55,110.67,184.32,187.66,112.58
2020-05-23,190.56,110.67,184.32,187.66,112.58
2020-05-24,190.56,110.67,184.33,187.67,112.59
2020-05-25,190.74,110.76,184.48,187.82,112.68
2020-05-26,190.59,110.67,184.35,187.69,112.59
2020-05-27,190.69,110.72,184.43,187.78,112.64
2020-05-28,190.62,110.68,184.38,187.72,112.6
2020-05-29,190.5,110.6,184.28,187.62,112.52
2020-05-30,190.51,110.59,184.28,187.62,112.52
2020-05-31,190.52,110.59,184.29,187.63,112.52
2020-06-01,190.16,110.38,183.99,187.33,112.3
2020-06-02,190.37,110.49,184.17,187.51,112.41
2020-06-03,190.01,110.27,183.86,187.2,112.19
2020-06-04,189.96,110.24,183.82,187.15,112.15
2020-06-05,189.73,110.1,183.62,186.96,112.01
2020-06-06,189.74,110.09,183.63,186.97,112.02
2020-06-07,189.75,110.09,183.63,186.97,112.02
2020-06-08,189.86,110.15,183.73,187.07,112.07
2020-06-09,190.43,110.48,184.21,187.56,112.41
2020-06-10,190.36,110.44,184.16,187.5,112.13
2020-06-11,190.36,110.43,184.15,187.5,112.11
2020-06-12,190.29,110.38,184.1,187.44,112.07
2020-06-13,190.3,110.38,184.1,187.45,112.07
2020-06-14,190.3,110.37,184.11,187.45,112.08
2020-06-15,189.97,110.17,183.82,187.16,111.87
2020-06-16,190.11,110.25,183.94,187.28,111.95
2020-06-17,190.12,110.25,183.95,187.3,111.95
2020-06-18,190.4,110.41,184.19,187.54,112.11
2020-06-19,190.13,110.24,183.96,187.31,111.95
2020-06-20,190.14,110.24,183.97,187.31,111.95
2020-06-21,190.15,110.24,183.97,187.32,111.96
2020-06-22,190.12,110.21,183.95,187.3,111.93
2020-06-23,190.28,110.3,184.09,187.43,112.02
2020-06-24,190.4,110.37,184.19,187.54,112.09
2020-06-25,190.54,110.44,184.31,187.66,112.17
2020-06-26,190.7,110.53,184.45,187.8,112.26
2020-06-27,190.71,110.53,184.45,187.8,112.26
2020-06-28,190.71,110.53,184.46,187.81,112.27
2020-06-29,190.4,110.34,184.19,187.54,112.07
2020-06-30,190.18,110.2,184.01,187.35,111.94
2020-07-01,190.15,110.18,183.98,187.33,111.91
2020-07-02,190.36,110.29,184.16,187.51,112.03
2020-07-03,190.32,110.26,184.12,187.47,112
2020-07-04,190.33,110.26,184.13,187.48,112
2020-07-05,190.33,110.26,184.13,187.49,112.01
2020-07-06,190.14,110.14,183.97,187.32,111.89
2020-07-07,190.39,110.28,184.18,187.53,112.04
2020-07-08,190.54,110.36,184.31,187.66,112.12
2020-07-09,190.35,110.24,184.15,187.5,112.01
2020-07-10,190.37,110.25,184.17,187.52,112.02
2020-07-11,190.38,110.24,184.17,187.53,112.02
2020-07-12,190.39,110.24,184.18,187.53,112.02
2020-07-13,190.18,110.11,184,187.35,111.89
2020-07-14,190.2,110.12,184.02,187.37,111.9
2020-07-15,190.22,110.12,184.04,187.39,111.91
2020-07-16,190.54,110.31,184.31,187.67,112.09
2020-07-17,190.7,110.39,184.44,187.8,112.18
2020-07-18,190.7,110.39,184.45,187.81,112.19
2020-07-19,190.71,110.39,184.45,187.81,112.19
2020-07-20,190.95,110.52,184.65,188.02,112.32
2020-07-21,190.76,110.4,184.5,187.86,112.21
2020-07-22,190.91,110.48,184.62,187.98,112.29
2020-07-23,191.11,110.6,184.79,188.16,112.4
2020-07-24,191.32,110.71,184.97,188.34,112.52
2020-07-25,191.32,110.71,184.98,188.34,112.52
2020-07-26,191.33,110.71,184.98,188.35,112.53
2020-07-27,191.46,110.78,185.09,188.46,112.59
2020-07-28,191.23,110.63,184.89,188.26,112.45
2020-07-29,191.38,110.72,185.02,188.39,112.54
2020-07-30,191.57,110.82,185.19,188.56,112.65
2020-07-31,191.45,110.75,185.08,188.45,112.57
2020-08-01,191.46,110.74,185.09,188.46,112.57
2020-08-02,191.46,110.74,185.09,188.46,112.57
2020-08-03,191.34,110.66,184.99,188.36,112.48
2020-08-04,191.26,110.61,184.92,188.29,112.43
2020-08-05,191.41,110.69,185.05,188.42,112.51
2020-08-06,191.35,110.65,185,188.37,112.47
2020-08-07,191.23,110.57,184.9,188.27,112.4
2020-08-08,191.24,110.57,184.9,188.28,112.4
2020-08-09,191.25,110.57,184.91,188.28,112.41
2020-08-10,190.96,110.39,184.66,188.03,112.23
2020-08-11,191.14,110.49,184.82,188.19,112.33
2020-08-12,190.94,110.37,184.65,188.02,112.21
2020-08-13,191.12,110.47,184.8,188.17,112.31
2020-08-14,190.81,110.28,184.54,187.91,112.13
2020-08-15,190.82,110.28,184.54,187.91,112.13
2020-08-16,190.82,110.27,184.55,187.92,112.13
2020-08-17,190.83,110.27,184.55,187.92,112.14
2020-08-18,191.2,110.48,184.87,188.24,112.35
2020-08-19,191.18,110.46,184.85,188.23,112.33
2020-08-20,190.97,110.33,184.67,188.05,112.21
2020-08-21,190.68,110.16,184.43,187.8,112.03
2020-08-22,190.69,110.16,184.44,187.81,112.04
2020-08-23,190.7,110.15,184.44,187.81,112.04
2020-08-24,190.92,110.28,184.63,188,112.16
2020-08-25,190.83,110.22,184.55,187.93,112.11
2020-08-26,190.73,110.16,184.47,187.84,112.05
2020-08-27,190.62,110.08,184.37,187.74,111.97
2020-08-28,190.14,109.8,183.97,187.34,111.69
2020-08-29,190.15,109.79,183.98,187.34,111.69
2020-08-30,190.15,109.79,183.98,187.35,111.69
2020-08-31,189.78,109.57,183.66,187.03,111.46
2020-09-01,189.41,109.34,183.35,186.71,111.24
2020-09-02,189.7,109.51,183.59,186.96,111.4
2020-09-03,189.73,109.52,183.62,186.98,111.42
2020-09-04,189.65,109.46,183.55,186.92,111.37
2020-09-05,189.66,109.46,183.56,186.92,111.37
2020-09-06,189.66,109.46,183.56,186.93,111.38
2020-09-07,189.5,109.36,183.42,186.79,111.27
2020-09-08,189.84,109.55,183.71,187.08,111.47
2020-09-09,190.12,109.71,183.95,187.32,111.63
2020-09-10,190.11,109.69,183.94,187.31,111.37
2020-09-11,189.95,109.6,183.81,187.18,111.27
2020-09-12,189.96,109.59,183.81,187.18,111.27
2020-09-13,189.96,109.59,183.82,187.19,111.28
2020-09-14,190.04,109.63,183.88,187.25,111.31
2020-09-15,190.22,109.73,184.03,187.41,111.41
2020-09-16,190.45,109.86,184.23,187.61,111.54
2020-09-17,190.35,109.79,184.14,187.52,111.48
2020-09-18,190.27,109.74,184.08,187.45,111.43
2020-09-19,190.28,109.74,184.08,187.46,111.44
2020-09-20,190.28,109.73,184.09,187.47,111.44
2020-09-21,190.32,109.75,184.12,187.5,111.45
2020-09-22,190.6,109.91,184.36,187.74,111.61
2020-09-23,190.72,109.97,184.46,187.84,111.68
2020-09-24,190.95,110.1,184.65,188.04,111.81
2020-09-25,191,110.12,184.69,188.08,111.84
2020-09-26,191,110.12,184.7,188.08,111.84
2020-09-27,191.01,110.11,184.7,188.09,111.84
2020-09-28,191.05,110.13,184.74,188.13,111.86
2020-09-29,191.13,110.17,184.8,188.19,111.9
2020-09-30,191.13,110.17,184.81,188.2,111.9
2020-10-01,191.13,110.17,184.81,188.2,111.9
2020-10-02,191.13,110.17,184.81,188.2,111.9
2020-10-03,191.13,110.17,184.81,188.2,111.9
2020-10-04,191.16,110.16,184.83,188.22,111.91
2020-10-05,190.64,109.85,184.4,187.78,111.59
