항목명1,원/미국달러(매매기준율),원/일본엔(100엔),원/유로,원/영국파운드
2017-08-09,1125.4,1021.79,1323.7,1462.34
2017-08-10,1134.7,1031.78,1334.41,1476.3
2017-08-11,1141.1,1045.2,1342.5,1480.63
2017-08-14,1146.3,1049.92,1355.1,1490.99
2017-08-16,1138.2,1029.16,1336.25,1464.41
2017-08-17,1139.6,1035.2,1341.88,1469.46
2017-08-18,1135.9,1037.21,1332.3,1462.3
2017-08-21,1142,1043.92,1342.02,1469.75
2017-08-22,1138.3,1044.12,1344.28,1467.89
2017-08-23,1135.6,1035.14,1336.15,1456.24
2017-08-24,1130.9,1038.57,1336.21,1448.06
2017-08-25,1127.3,1028.98,1330.33,1442.94
2017-08-28,1129.2,1033.26,1349.56,1457.12
2017-08-29,1120.4,1031.15,1340.22,1448.12
2017-08-30,1126.2,1027.23,1348.51,1455.78
2017-08-31,1122.8,1017.44,1335.63,1450.71
2017-09-01,1125.8,1022.94,1341.11,1456.67
2017-09-04,1122.7,1022.45,1334.16,1455.3
2017-09-05,1131.5,1031.5,1346.15,1462.69
2017-09-06,1131.3,1041.76,1348.62,1475.5
2017-09-07,1133.7,1038.33,1351.99,1479.2
2017-09-08,1129.6,1042.64,1358.29,1479.38
2017-09-11,1126.8,1040.59,1354.13,1486.7
2017-09-12,1129.5,1033.54,1351.33,1488.4
2017-09-13,1129.8,1025.09,1352.26,1501.28
2017-09-14,1127.5,1020.64,1340.88,1489.99
2017-09-15,1132.5,1028.94,1349.77,1517.78
2017-09-18,1133.5,1020.53,1353.91,1539.58
2017-09-19,1127.9,1011.98,1348.69,1524.36
2017-09-20,1130,1013.23,1355.49,1527.14
2017-09-21,1129.1,1004.58,1342.16,1524.62
2017-09-22,1132.8,1007.25,1352.62,1537.38
2017-09-25,1136.3,1011.75,1354.64,1534.29
2017-09-26,1130.7,1011.86,1340.22,1524.47
2017-09-27,1136.3,1012.07,1339.53,1528.61
2017-09-28,1139.4,1009.7,1338.23,1526.63
2017-09-29,1146.7,1020.42,1350.87,1540.53
2017-10-10,1145.7,1016.86,1345.22,1505.28
2017-10-11,1138.2,1012.99,1344.5,1502.77
2017-10-12,1135.2,1009.11,1346.57,1501.42
2017-10-13,1133.7,1009.75,1340.94,1503.4
2017-10-16,1130.8,1010.41,1335.25,1501.14
2017-10-17,1127.3,1004.5,1328.92,1493.39
2017-10-18,1131.4,1008.69,1331.71,1492.66
2017-10-19,1130.4,1000,1333.48,1493.09
2017-10-20,1132.3,1005.73,1341.49,1489.43
2017-10-23,1131.9,994.33,1331.51,1492.13
2017-10-24,1131.9,998.24,1329.93,1494.5
2017-10-25,1128.3,990.26,1327.5,1481.85
2017-10-26,1128.3,992.92,1333.37,1497.25
2017-10-27,1124.7,985.58,1308.64,1476.51
2017-10-30,1130,993.58,1311.42,1484.26
2017-10-31,1125,994.17,1310.06,1485.51
2017-11-01,1121.2,986.49,1305.97,1489.68
2017-11-02,1116.8,978.58,1297.89,1479.76
2017-11-03,1113.3,976.11,1297.61,1453.19
2017-11-06,1112.7,974.47,1292.07,1455.3
2017-11-07,1116.7,981.24,1296.43,1470.97
2017-11-08,1111.6,976.59,1288.96,1464.31
2017-11-09,1114.3,978.53,1291.98,1461.18
2017-11-10,1114.3,982.45,1297.38,1464.58
2017-11-13,1117.2,983.1,1302.49,1471.13
2017-11-14,1120.7,986.49,1307.24,1469.74
2017-11-15,1118.5,985.98,1319.44,1472
2017-11-16,1114.4,987.42,1312.54,1467.66
2017-11-17,1104.1,976.17,1299.58,1456.69
2017-11-20,1096.1,977.83,1288.14,1447.84
2017-11-21,1098.9,976.19,1289.5,1454.78
2017-11-22,1097.3,975.77,1287.96,1453.37
2017-11-23,1091.3,981.08,1289.97,1454.21
2017-11-24,1088.2,978.29,1289.35,1447.63
2017-11-27,1085,971.66,1294.41,1446.47
2017-11-28,1087.6,979.33,1294.46,1449.01
2017-11-29,1088.3,976.01,1289.42,1453.04
2017-11-30,1082.4,966.51,1282.7,1451.82
2017-12-01,1085.1,963.16,1291,1467.38
2017-12-04,1087.1,963.53,1290.66,1466.06
2017-12-05,1088.3,967.64,1291.7,1466.48
2017-12-06,1084.3,962.92,1282.46,1453.78
2017-12-07,1091.9,972.74,1288.82,1461.34
2017-12-08,1092.7,966.09,1286.71,1472.96
2017-12-11,1093.4,962.37,1286.99,1464.12
2017-12-12,1092.4,962.09,1286.25,1457.53
2017-12-13,1090.1,959.85,1279.45,1451.85
2017-12-14,1091.9,968.9,1291.23,1464.57
2017-12-15,1086.7,967.5,1278.94,1458.89
2017-12-18,1089.3,966.76,1279.44,1450.46
2017-12-19,1089.1,967.57,1283.23,1457.49
2017-12-20,1086.8,962.79,1287.04,1455.01
2017-12-21,1082.9,955.4,1285.84,1448.05
2017-12-22,1080.6,953.2,1282.4,1446.22
2017-12-26,1079.2,952.39,1280.96,1442.94
2017-12-27,1077.1,951.38,1277.01,1440.41
2017-12-28,1075.2,949.45,1279.38,1441.41
2017-12-29,1071.4,949.11,1279.25,1439.53
2018-01-02,1071.4,951.05,1286.91,1447.3
2018-01-03,1064.3,948.11,1283.76,1446.86
2018-01-04,1065.4,946.64,1279.81,1439.83
2018-01-05,1065.5,944.72,1286.17,1444.23
2018-01-08,1062.1,938.62,1278.34,1441.59
2018-01-09,1065.2,941.28,1274.78,1445.42
2018-01-10,1067.1,947.31,1273.64,1444.59
2018-01-11,1070.7,961.17,1279.75,1446.36
2018-01-12,1071.2,962.66,1288.92,1450.08
2018-01-15,1064.7,958.07,1298.99,1462.68
2018-01-16,1061.3,960.02,1301.79,1464.01
2018-01-17,1064,963.9,1304.36,1467.31
2018-01-18,1065.8,957.76,1297.61,1472.51
2018-01-19,1069.4,963.38,1309.27,1486.2
2018-01-22,1067.3,964.62,1308.14,1482.16
2018-01-23,1068.9,963.49,1310.42,1494.86
2018-01-24,1069.7,970.12,1315.36,1497.63
2018-01-25,1070.6,980.49,1327.49,1524.11
2018-01-26,1061.7,968.48,1314.86,1500.08
2018-01-29,1064.8,979.85,1322.53,1506.59
2018-01-30,1064.8,977.46,1318.65,1498.65
2018-01-31,1071.5,985.02,1329.09,1516.12
2018-02-01,1071,980.68,1329.86,1520.71
2018-02-02,1071.1,978.62,1339.57,1527.55
2018-02-05,1076.7,977.26,1338.23,1516.53
2018-02-06,1089.8,998.31,1348.68,1521.91
2018-02-07,1094.3,997.58,1354.85,1527.15
2018-02-08,1083.3,990.45,1327.8,1502.97
2018-02-09,1087.8,1000.78,1332.45,1514.33
2018-02-12,1092.7,1004.37,1338.45,1510.11
2018-02-13,1083.4,996.64,1332.26,1499.59
2018-02-14,1082.8,1004.13,1337.2,1503.58
2018-02-19,1079.9,1016.62,1341.18,1515.75
2018-02-20,1068,1001.74,1325.01,1495.15
2018-02-21,1070.3,997.39,1320.27,1497.88
2018-02-22,1075.3,998,1320.2,1495.9
2018-02-23,1082.9,1015.04,1335.81,1511.73
2018-02-26,1078.5,1008.42,1325.96,1506.77
2018-02-27,1073.7,1003.22,1321.89,1499.26
2018-02-28,1071,997.25,1310.42,1489.65
2018-03-02,1081.9,1019.27,1327.38,1489.83
2018-03-05,1081.3,1023.28,1333.95,1492.03
2018-03-06,1080.5,1017.52,1333.12,1496.55
2018-03-07,1075.4,1018.61,1335.7,1495.34
2018-03-08,1068.7,1007.3,1326.31,1485.87
2018-03-09,1068.4,1005.03,1315.68,1475.83
2018-03-12,1069.2,1000.05,1316.56,1481.48
2018-03-13,1064.3,1000.52,1312.6,1479.7
2018-03-14,1065.8,1000.99,1320.9,1488.98
2018-03-15,1065.8,1002.78,1318.34,1488.55
2018-03-16,1065.8,1002.59,1311.57,1485.25
2018-03-19,1069.6,1009.2,1313.95,1491.45
2018-03-20,1071.2,1010.14,1321.49,1502.41
2018-03-21,1071,1005.4,1311.49,1499.67
2018-03-22,1071.4,1011.42,1322.86,1515.12
2018-03-23,1069.2,1019.6,1317.41,1508.43
2018-03-26,1080.8,1031.49,1336.46,1529.66
2018-03-27,1081.2,1025.47,1346.26,1538.93
2018-03-28,1072.2,1017.36,1330.33,1519.04
2018-03-29,1069.4,1001.17,1316.48,1505.88
2018-03-30,1066.5,1001.46,1311.95,1496.78
2018-04-02,1064.4,1000.8,1311.07,1493.62
2018-04-03,1058.1,999.67,1301.73,1487.11
2018-04-04,1057.8,992.82,1298.08,1487.64
2018-04-05,1057.6,990.68,1299.31,1489.89
2018-04-06,1059.5,989.03,1297.41,1483.78
2018-04-09,1066,997.52,1308.52,1502.05
2018-04-10,1067.5,1000.33,1315.53,1508.54
2018-04-11,1067.7,996.17,1319.57,1513.73
2018-04-12,1066.4,998.27,1319.08,1512.42
2018-04-13,1068.7,996.5,1317.49,1521.03
2018-04-16,1070,994.75,1319.15,1523.52
2018-04-17,1073.1,1001.63,1328.61,1538.72
2018-04-18,1068.4,998.22,1321.77,1526.96
2018-04-19,1066.5,994.73,1320.7,1515.28
2018-04-20,1063.5,990.32,1313.05,1497.78
2018-04-23,1067.3,990.12,1310.8,1494.91
2018-04-24,1068.9,983.35,1304.97,1489.83
2018-04-25,1076.9,989.52,1317.64,1505.56
2018-04-26,1078.7,985.79,1312.72,1503.22
2018-04-27,1079.7,987.43,1306.92,1502.51
2018-04-30,1076.2,985.94,1304.46,1482.2
2018-05-02,1067.5,971.38,1279.88,1452.71
2018-05-03,1074.9,978.83,1284.72,1459.55
2018-05-04,1076.5,986.3,1290.35,1460.86
2018-05-08,1076.7,986.85,1283.91,1460.06
2018-05-09,1078.2,988.49,1279.12,1460.91
2018-05-10,1081.3,985.46,1281.99,1465.32
2018-05-11,1075.3,983.04,1281.6,1453.75
2018-05-14,1068.6,977.23,1276.66,1447.74
2018-05-15,1066.6,972.07,1272.61,1446.52
2018-05-16,1072.6,973.1,1268.4,1448.22
2018-05-17,1078.7,977.84,1274.92,1461.53
2018-05-18,1079.3,974.27,1273.2,1458.73
2018-05-21,1080,974.33,1270.89,1455.46
2018-05-23,1083.8,977.94,1276.99,1456.25
2018-05-24,1078.8,980.59,1262.95,1440.9
2018-05-25,1079.7,988.19,1265.25,1444.91
2018-05-28,1078.7,983.81,1260.95,1435.59
2018-05-29,1073.2,980.49,1248.02,1428.64
2018-05-30,1076.1,991.39,1242.2,1426.85
2018-05-31,1081.3,993.98,1261.34,1436.51
2018-06-01,1076.4,989.61,1259.28,1430.97
2018-06-04,1076,982.51,1255.15,1436.89
2018-06-05,1070.9,974.21,1252.42,1425.85
2018-06-07,1069.6,970.91,1260.04,1435.19
2018-06-08,1067.9,973.78,1259.8,1433.34
2018-06-11,1073.2,980.81,1263.69,1439.27
2018-06-12,1073.5,974.18,1264.31,1436.34
2018-06-14,1075.1,975.32,1268.35,1438.65
2018-06-15,1082.5,978.53,1253.59,1436.42
2018-06-18,1091.4,986.84,1265.64,1448.72
2018-06-19,1104.4,999.23,1283.64,1463.16
2018-06-20,1105.5,1004.68,1281.22,1456.22
2018-06-21,1108,1003.67,1282.73,1459.85
2018-06-22,1109,1008.78,1287.27,1469.15
2018-06-25,1108.9,1009.24,1293.98,1471.45
2018-06-26,1116.1,1017.74,1306.34,1482.35
2018-06-27,1115.2,1013.22,1299.38,1474.8
2018-06-28,1117.9,1013.97,1292.24,1466.57
2018-06-29,1121.7,1014.79,1297.02,1466.85
2018-07-02,1117.2,1009.26,1304.89,1475.54
2018-07-03,1117.4,1008.26,1300.82,1468.32
2018-07-04,1121.1,1014.34,1307.03,1478.84
2018-07-05,1115.3,1009.55,1300.11,1475.54
2018-07-06,1118.4,1010.85,1307.47,1478.69
2018-07-09,1117.8,1012.22,1313.08,1485.84
2018-07-10,1112.3,1003.2,1306.95,1473.8
2018-07-11,1113.8,1004.28,1307.16,1477.34
2018-07-12,1120.8,1001.16,1308.2,1480.18
2018-07-13,1127.8,1001.55,1314.96,1485.71
2018-07-16,1123.4,999.07,1312.13,1486.15
2018-07-17,1128.7,1004.63,1321.59,1493.95
2018-07-18,1125.2,995.84,1311.31,1474.63
2018-07-19,1128.9,1000.31,1314.38,1476.09
2018-07-20,1131.2,1005.91,1317.23,1472.31
2018-07-23,1134.8,1019.91,1332.48,1491.58
2018-07-24,1128.5,1012.79,1319.22,1478.62
2018-07-25,1135.2,1020.63,1326.48,1492.62
2018-07-26,1127.5,1016.73,1322.73,1487.68
2018-07-27,1119.6,1006.52,1303.1,1467.24
2018-07-30,1120,1009.46,1305.92,1468.32
2018-07-31,1116.7,1005.95,1307.43,1466.9
2018-08-01,1117.9,1000.22,1306.71,1466.46
2018-08-02,1119.3,1002.51,1305.5,1469.31
2018-08-03,1122.6,1005.6,1301.04,1461.4
2018-08-06,1128.1,1014.16,1304.76,1467.09
2018-08-07,1123.5,1009.07,1298.65,1454.48
2018-08-08,1125.7,1010.82,1305.7,1456.77
2018-08-09,1118.8,1008.84,1299.09,1441.46
2018-08-10,1117.9,1005.62,1287.6,1433.32
2018-08-13,1126.3,1018.22,1284.26,1438.34
2018-08-14,1133.7,1024.3,1293.04,1447.11
2018-08-16,1132.1,1023.41,1284.25,1437.26
2018-08-17,1130.7,1019.02,1285.89,1437.35
2018-08-20,1125.6,1018.5,1287.35,1434.8
2018-08-21,1121.7,1020.14,1289.06,1435.44
2018-08-22,1118.2,1015.58,1294.32,1442.93
2018-08-23,1118.7,1011.94,1297.3,1444.86
2018-08-24,1120.8,1006.51,1293.52,1435.97
2018-08-27,1121.8,1008.22,1304.88,1441.79
2018-08-28,1114.3,1002.47,1301.56,1436.5
2018-08-29,1110,998.47,1298.09,1428.74
2018-08-30,1108.8,992.35,1298.02,1444.16
2018-08-31,1108.8,998.65,1293.19,1442.38
2018-09-03,1113.3,1001.75,1291.09,1439.27
2018-09-04,1113.5,1002.39,1293.5,1433.13
2018-09-05,1114.2,999.46,1290.63,1432.53
2018-09-06,1117.6,1002.42,1300.05,1442.99
2018-09-07,1121.2,1013.15,1303.34,1449.6
2018-09-10,1123.1,1012.03,1297.85,1451.66
2018-09-11,1128.1,1014.98,1307.41,1469.8
2018-09-12,1126.8,1009.54,1307.43,1467.26
2018-09-13,1127.3,1013.39,1310.99,1470.73
2018-09-14,1121.2,1000.94,1310.74,1469.73
2018-09-17,1119.2,999.42,1301.07,1463.41
2018-09-18,1126.2,1008.15,1314.61,1481.29
2018-09-19,1126.3,1002.49,1315.18,1482.89
2018-09-20,1123,1000.04,1310.82,1475.85
2018-09-21,1119.9,995.73,1319.24,1486.56
2018-09-27,1116.6,990.2,1312.01,1470.62
2018-09-28,1112.7,981.17,1294.57,1454.74
2018-10-01,1110.2,975.79,1288.39,1447.2
2018-10-02,1110.9,974.43,1286.03,1449
2018-10-04,1116.4,975.15,1282.02,1445.4
2018-10-05,1128.3,990.87,1299.52,1469.39
2018-10-08,1130.7,994.33,1303.13,1484.16
2018-10-10,1131.7,1001.24,1300.95,1487.45
2018-10-11,1132.5,1008.86,1306.17,1495.47
2018-10-12,1142.5,1018.91,1324.39,1511.87
2018-10-15,1133.3,1010.21,1309.13,1485.13
2018-10-16,1133.4,1013.82,1312.87,1491.04
2018-10-17,1128.1,1004.59,1305.89,1487.51
2018-10-18,1125,998.89,1293.92,1473.69
2018-10-19,1132.6,1009.4,1297.56,1474.48
2018-10-22,1134.3,1008.67,1305.86,1482.02
2018-10-23,1130.9,1002.35,1296.63,1466.49
2018-10-24,1135.8,1010.32,1302.93,1474.72
2018-10-25,1132.2,1009.95,1290.54,1458.95
2018-10-26,1138.5,1013.13,1294.99,1459.78
2018-10-29,1140.6,1019.21,1300.57,1463.96
2018-10-30,1138.6,1013.26,1295.1,1457.69
2018-10-31,1140.6,1008.89,1294.01,1449.36
2018-11-01,1139.2,1009.08,1289.4,1455.04
2018-11-02,1138.8,1010.96,1298.97,1480.44
2018-11-05,1125.5,994.57,1282.79,1464.16
2018-11-06,1122.7,991.57,1280.78,1466.7
2018-11-07,1122.5,989.38,1282.06,1470.92
2018-11-08,1120.9,987.36,1281.24,1471.8
2018-11-09,1118.4,980.75,1271.06,1461.3
2018-11-12,1125.7,988.54,1274.69,1455.7
2018-11-13,1132,994.68,1270.61,1454.96
2018-11-14,1135.7,998.15,1284.59,1479.59
2018-11-15,1132.4,996.74,1281.37,1471.67
2018-11-16,1130.3,995.25,1279.78,1442.83
2018-11-19,1128.7,1001.02,1288.47,1448.63
2018-11-20,1127.4,1002.31,1291.32,1449.78
2018-11-21,1127.5,1000.4,1282.14,1442.81
2018-11-22,1131.3,1000.49,1287.87,1445.24
2018-11-23,1129,999.34,1287.34,1453.64
2018-11-26,1130.5,1001.11,1281.48,1449.3
2018-11-27,1129.9,994.94,1280.12,1447.29
2018-11-28,1129.7,993.06,1276.56,1439.63
2018-11-29,1128.9,993.79,1283.39,1448.21
2018-11-30,1121.8,988.98,1277.67,1434
2018-12-03,1120.3,984.4,1269.36,1427.15
2018-12-04,1113.7,980.33,1264.72,1417.46
2018-12-05,1109.8,984.65,1258.79,1411.22
2018-12-06,1113.6,984.4,1263.77,1418.34
2018-12-07,1117.8,991.97,1271.78,1428.88
2018-12-10,1118.2,993.78,1274.92,1421.9
2018-12-11,1124.7,993.16,1277.04,1412.9
2018-12-12,1129.4,995.99,1278.71,1410.73
2018-12-13,1127.6,995.98,1282.53,1425.17
2018-12-14,1124,989.44,1276.7,1422.25
2018-12-17,1129.2,996.34,1276.79,1421.15
2018-12-18,1131.6,1003.15,1284.25,1427.57
2018-12-19,1129.9,1004.94,1285.09,1429.61
2018-12-20,1125.1,1001.11,1281.1,1420.1
2018-12-21,1128.9,1015.02,1293.1,1430.15
2018-12-24,1123.9,1011.84,1277.87,1420.72
2018-12-26,1125.2,1021.42,1284.25,1427.48
2018-12-27,1125.6,1012.23,1278.29,1422.93
2018-12-28,1121.3,1010.95,1281.81,1417.88
2018-12-31,1118.1,1013.18,1279.16,1420.32
2019-01-02,1118.1,1019.47,1281.96,1425.41
2019-01-03,1119,1044.87,1270.51,1402.89
2019-01-04,1127.5,1046.36,1284.62,1424.88
2019-01-07,1125.2,1038.34,1283.85,1432.55
2019-01-08,1118,1028.85,1283.3,1429.2
2019-01-09,1121.7,1031.31,1284.18,1427.59
2019-01-10,1121.6,1036.89,1295.34,1435.42
2019-01-11,1118.9,1031.96,1286.9,1426.37
2019-01-14,1117.6,1030.28,1281.61,1437.35
2019-01-15,1121.4,1036.75,1286.41,1443.13
2019-01-16,1120.1,1030.97,1277.92,1440.62
2019-01-17,1122,1028.65,1278.74,1445.19
2019-01-18,1121.4,1027.35,1277.16,1456.31
2019-01-21,1121.3,1021.87,1274.53,1442.94
2019-01-22,1126.5,1027.36,1280.72,1452.68
2019-01-23,1130.2,1033.66,1284.3,1464.85
2019-01-24,1128.2,1029.71,1284.4,1475.52
2019-01-25,1128,1029.81,1274.92,1473.79
2019-01-28,1125.1,1026.97,1283.91,1486.2
2019-01-29,1116.9,1022.19,1276.56,1469
2019-01-30,1118.1,1021.8,1278.49,1462.53
2019-01-31,1117.2,1024.81,1283.05,1465.49
2019-02-01,1111.6,1021.36,1272.5,1457.09
2019-02-07,1116.8,1015.97,1269.52,1444.41
2019-02-08,1123.4,1023.09,1274.05,1454.63
2019-02-11,1124.5,1023.9,1272.88,1454.43
2019-02-12,1124.5,1018.25,1267.99,1445.77
2019-02-13,1124.6,1018.15,1274.57,1450.23
2019-02-14,1121.7,1010.77,1262.98,1441.44
2019-02-15,1125,1018.05,1270.97,1439.66
2019-02-18,1127.7,1020.31,1273.29,1454.79
2019-02-19,1124.7,1016.95,1271.98,1453.79
2019-02-20,1127.5,1019.72,1278.36,1472.74
2019-02-21,1122.6,1012.95,1273.53,1464.6
2019-02-22,1124.4,1015.95,1274.45,1465.66
2019-02-25,1125.7,1016.2,1276.21,1470.56
2019-02-26,1120.8,1009.23,1273.28,1470.32
2019-02-27,1118.3,1011.62,1273.91,1482.59
2019-02-28,1117.8,1007.62,1271.5,1488.52
2019-03-04,1119.9,1000.49,1274.17,1481.74
2019-03-05,1125,1006.85,1275.47,1482.58
2019-03-06,1125.8,1006.21,1272.55,1481.27
2019-03-07,1127.8,1009.53,1275.49,1485.43
2019-03-08,1128.3,1011.16,1263.13,1476.15
2019-03-11,1134,1020.38,1274.22,1472.78
2019-03-12,1134.5,1019.45,1278.24,1503.16
2019-03-13,1128.7,1014.33,1274.25,1475.94
2019-03-14,1131.5,1017.4,1282.95,1505.86
2019-03-15,1132.7,1013.96,1280.63,1500.83
2019-03-18,1136.1,1018.88,1286.41,1510.22
2019-03-19,1133.7,1017.82,1285.22,1501.98
2019-03-20,1130.9,1015.49,1284.08,1500.65
2019-03-21,1130.4,1021.37,1291.54,1492.01
2019-03-22,1125.8,1016.39,1280.6,1477.05
2019-03-25,1129.8,1026.58,1276.17,1492.8
2019-03-26,1134.9,1031.31,1284.08,1499.26
2019-03-27,1132.1,1024.29,1276.33,1495.67
2019-03-28,1134.7,1026.92,1276.48,1493.27
2019-03-29,1137.8,1028.24,1277.46,1485.45
2019-04-01,1136.1,1024.11,1274.99,1479.37
2019-04-02,1132.7,1016.7,1269.3,1481.06
2019-04-03,1135.8,1020.26,1272.61,1491.19
2019-04-04,1134.9,1018.26,1276.2,1495.46
2019-04-05,1135.5,1017.06,1274.31,1484.44
2019-04-08,1136.4,1017.5,1274.87,1481.58
2019-04-09,1141.4,1024.09,1284.93,1490.95
2019-04-10,1142.8,1028.21,1287.42,1491.98
2019-04-11,1141.2,1028.71,1286.87,1493.77
2019-04-12,1139.2,1020.56,1282.74,1487.45
2019-04-15,1140.5,1018.17,1289.16,1491.77
2019-04-16,1133.9,1012.55,1281.7,1485.35
2019-04-17,1135.7,1013.97,1281.3,1481.29
2019-04-18,1136.1,1013.97,1283.62,1481.3
2019-04-19,1136.2,1014.74,1276.8,1475.98
2019-04-22,1137.1,1016.04,1278.44,1477.72
2019-04-23,1140.8,1019.07,1284.6,1480.93
2019-04-24,1141.1,1020.07,1280.6,1476.18
2019-04-25,1146.9,1022.6,1279.42,1480.07
2019-04-26,1158.7,1038.77,1290.44,1494.67
2019-04-29,1159.7,1039.16,1293.18,1498.51
2019-04-30,1158.2,1037.02,1295.33,1497.73
2019-05-02,1163.8,1044.38,1303.75,1519.4
2019-05-03,1163.9,1043.72,1300.66,1516.97
2019-05-07,1169.4,1055.84,1309.96,1531.5
2019-05-08,1169.8,1061.09,1309.3,1528.87
2019-05-09,1169.9,1063.01,1310,1522.33
2019-05-10,1175.8,1071.39,1319.13,1529.54
2019-05-13,1178.1,1073.29,1323.65,1532.35
2019-05-14,1183.1,1083.08,1328.8,1532.53
2019-05-15,1187,1082.58,1330.33,1532.36
2019-05-16,1189.4,1085.96,1332.9,1527.84
2019-05-17,1189.8,1083.06,1329.42,1522.53
2019-05-20,1192.7,1083.63,1331.23,1517.89
2019-05-21,1192.9,1083.91,1332.23,1518.2
2019-05-22,1193.3,1079.27,1332.2,1515.97
2019-05-23,1194.6,1083.29,1332.76,1512.96
2019-05-24,1191.2,1087.41,1332.12,1508.36
2019-05-27,1189.6,1087.63,1333.48,1513.83
2019-05-28,1184.1,1080.97,1325.3,1501.62
2019-05-29,1187.6,1085.9,1325.9,1503.32
2019-05-30,1193.1,1088.59,1328.7,1506.71
2019-05-31,1190,1085.82,1324.83,1500.77
2019-06-03,1191.2,1100.36,1330.87,1505.14
2019-06-04,1183,1095.62,1330.46,1498.45
2019-06-05,1181.5,1091.81,1329.72,1500.56
2019-06-07,1179.8,1087.87,1330.7,1497.87
2019-06-10,1179.5,1087.55,1334.9,1500.56
2019-06-11,1184,1092.1,1339.64,1502.32
2019-06-12,1181.7,1088.67,1338.63,1503.48
2019-06-13,1181.7,1089.38,1334.49,1499.87
2019-06-14,1184.7,1093.45,1336.16,1502.14
2019-06-17,1184,1090.79,1327.92,1491.07
2019-06-18,1186.3,1092.81,1331.21,1487.32
2019-06-19,1185,1092.12,1326.67,1488.3
2019-06-20,1177,1089.16,1322.65,1489.08
2019-06-21,1167.7,1087.9,1318.51,1483.45
2019-06-24,1162,1082.19,1321.43,1480.56
2019-06-25,1157.9,1078.97,1319.95,1475.05
2019-06-26,1154.7,1077.35,1312.78,1465.26
2019-06-27,1158.2,1075,1317.28,1470.28
2019-06-28,1156.8,1073.35,1315.11,1465.84
2019-07-01,1156.4,1066.74,1314.65,1468.57
2019-07-02,1155.4,1066.8,1304.16,1461.18
2019-07-03,1164.8,1079.97,1315,1467.24
2019-07-04,1170.4,1085.87,1321.09,1472.42
2019-07-05,1169.2,1084.6,1319.62,1471.03
2019-07-08,1170.4,1078.56,1314.18,1465.98
2019-07-09,1178.5,1083.63,1321.75,1475.36
2019-07-10,1179.9,1083.52,1322.14,1470.27
2019-07-11,1181.4,1090.41,1329.96,1477.87
2019-07-12,1173.8,1081.99,1321.29,1470.48
2019-07-15,1177.3,1091.15,1326.93,1480.04
2019-07-16,1179.2,1093.42,1327.96,1476.24
2019-07-17,1178.5,1088.63,1321.16,1462.46
2019-07-18,1180.4,1093.32,1325.29,1467.65
2019-07-19,1179.5,1097.77,1327.59,1478.68
2019-07-22,1173.4,1088.65,1316.32,1467.57
2019-07-23,1177.6,1091.33,1319.91,1469.06
2019-07-24,1178.4,1089.04,1314.03,1465.52
2019-07-25,1178.2,1089.06,1312.63,1470.57
2019-07-26,1179.8,1085.72,1315.01,1469.15
2019-07-29,1184.2,1090.07,1318.31,1466.1
2019-07-30,1183.4,1087.23,1318.84,1446.41
2019-07-31,1182,1088.45,1318.82,1437.37
2019-08-01,1181.9,1086.45,1309.19,1436.3
2019-08-02,1188.5,1106.04,1316.8,1440.82
2019-08-05,1194.8,1121.4,1327.3,1451.68
2019-08-06,1211.8,1146.83,1361.09,1472.76
2019-08-07,1214.3,1141.63,1360.26,1477.5
2019-08-08,1214.5,1143.44,1360.54,1475.31
2019-08-09,1211.3,1144.73,1355.08,1470.4
2019-08-12,1209.7,1146.04,1355.17,1455.09
2019-08-13,1215.6,1154.91,1363.36,1468.38
2019-08-14,1218.9,1142.84,1361.94,1469.93
2019-08-16,1211.7,1141.55,1346.32,1464.7
2019-08-19,1213.3,1139.68,1345.97,1475.01
2019-08-20,1210.7,1135.69,1341.82,1468.09
2019-08-21,1210.2,1138.9,1343.14,1472.21
2019-08-22,1204,1129.4,1335.36,1460.45
2019-08-23,1205.1,1131.92,1335.43,1476.31
2019-08-26,1212.2,1155.08,1351.24,1486.88
2019-08-27,1218.2,1148.11,1352.14,1489.01
2019-08-28,1213.1,1146.87,1345.51,1490.35
2019-08-29,1213.5,1144.33,1345.1,1482.78
2019-08-30,1215.2,1140.66,1343.83,1480.72
2019-09-02,1209.6,1139.57,1329.59,1471.24
2019-09-03,1211.9,1141.2,1328.91,1461.85
2019-09-04,1215.2,1146.74,1333.14,1468.99
2019-09-05,1209.7,1137.47,1335.02,1482.06
2019-09-06,1199.6,1120.96,1323.82,1478.69
2019-09-09,1196.9,1119.49,1319.46,1470.63
2019-09-10,1192.4,1112,1317.54,1472.08
2019-09-11,1191.9,1108.59,1316.75,1472.65
2019-09-16,1191.4,1105.14,1320.19,1489.07
2019-09-17,1184,1095.13,1302.93,1471.59
2019-09-18,1188.3,1099.16,1315.51,1485.43
2019-09-19,1190.5,1098.15,1312.82,1485.21
2019-09-20,1195.1,1106.22,1320.05,1496.68
2019-09-23,1191.1,1106.46,1312.41,1485.42
2019-09-24,1193.1,1109.4,1311.75,1483.56
2019-09-25,1194,1114.59,1315.73,1491.49
2019-09-26,1198.3,1112.32,1312.08,1480.8
2019-09-27,1199.1,1112.13,1309.36,1477.95
2019-09-30,1201.3,1113.4,1314.64,1476.58
2019-10-01,1199.2,1109.7,1306.95,1473.52
2019-10-02,1198.2,1112.17,1309.81,1472.47
2019-10-04,1203.7,1126.37,1320.82,1484.94
